0.21764,0.36809,-64.453,1
0.17047,0.17832,-62.5,1
0.11846,-0.031086,-60.547,1
0.077067,-0.24058,-58.594,1
0.039986,-0.37673,-56.641,1
-0.014504,-0.41394,-54.688,1
-0.079318,-0.41514,-52.734,1
-0.12842,-0.42806,-50.781,1
-0.16072,-0.4266,-48.828,1
-0.19781,-0.40129,-46.875,1
-0.25164,-0.41428,-44.922,1
-0.32555,-0.50296,-42.969,1
-0.42735,-0.61371,-41.016,1
-0.54882,-0.69559,-39.063,1
-0.65475,-0.776,-37.109,1
-0.72743,-0.87467,-35.156,1
-0.79776,-0.92709,-33.203,1
-0.89558,-0.87392,-31.25,1
-0.99623,-0.75247,-29.297,1
-1.0593,-0.62139,-27.344,1
-1.0914,-0.47193,-25.391,1
-1.1193,-0.29948,-23.438,1
-1.1256,-0.18254,-21.484,1
-1.0759,-0.18364,-19.531,1
-0.99071,-0.2343,-17.578,1
-0.92088,-0.23013,-15.625,1
-0.85418,-0.19207,-13.672,1
-0.7196,-0.22084,-11.719,1
-0.499,-0.32954,-9.7656,1
-0.27188,-0.43848,-7.8125,1
-0.12437,-0.5158,-5.8594,1
-0.062879,-0.60695,-3.9063,1
-0.038882,-0.72436,-1.9531,1
-0.012421,-0.80919,0,1
0.033983,-0.81636,1.9531,1
0.10174,-0.75862,3.9063,1
0.16691,-0.65836,5.8594,1
0.19537,-0.52551,7.8125,1
0.18974,-0.38613,9.7656,1
0.19192,-0.266,11.719,1
0.22169,-0.1428,13.672,1
0.24579,0.023057,15.625,1
0.22809,0.21032,17.578,1
0.17936,0.35074,19.531,1
0.13642,0.42188,21.484,1
0.12104,0.467,23.438,1
0.13709,0.51976,25.391,1
0.17564,0.56344,27.344,1
0.20193,0.5676,29.297,1
0.17051,0.51529,31.25,1
0.078178,0.39411,33.203,1
-0.026559,0.20906,35.156,1
-0.10624,0.0053691,37.109,1
-0.17123,-0.16305,39.063,1
-0.23267,-0.28363,41.016,1
-0.26796,-0.36889,42.969,1
-0.27716,-0.41318,44.922,1
-0.33222,-0.41591,46.875,1
-0.50405,-0.42278,48.828,1
-0.75379,-0.47627,50.781,1
-0.95725,-0.53711,52.734,1
-1.0419,-0.52604,54.688,1
-1.0503,-0.44099,56.641,1
-1.0579,-0.36119,58.594,1
-1.0764,-0.33101,60.547,1
-1.0692,-0.31566,62.5,1
-1.032,-0.28964,64.453,1
-1.015,-0.29523,66.406,1
-1.0595,-0.37848,68.359,1
-1.1373,-0.52506,70.313,1
-1.1745,-0.69574,72.266,1
-1.1368,-0.87622,74.219,1
-1.0743,-1.0578,76.172,1
-1.0691,-1.2195,78.125,1
-1.1539,-1.3754,80.078,1
-1.3064,-1.5979,82.031,1
-1.5051,-1.938,83.984,1
-1.7478,-2.3419,85.938,1
-2.0096,-2.6941,87.891,1
-2.2292,-2.9302,89.844,1
-2.3587,-3.0643,91.797,1
-2.3987,-3.1225,93.75,1
-2.3706,-3.1097,95.703,1
-2.2909,-3.0508,97.656,1
-2.1913,-3.0046,99.609,1
-2.1212,-3.001,101.56,1
-2.1021,-3.0016,103.52,1
-2.1114,-2.9721,105.47,1
-2.1368,-2.9675,107.42,1
-2.203,-3.0857,109.38,1
-2.3132,-3.3287,111.33,1
-2.4137,-3.5722,113.28,1
-2.4681,-3.704,115.23,1
-2.5208,-3.7449,117.19,1
-2.628,-3.7872,119.14,1
-2.7621,-3.8551,121.09,1
-2.8556,-3.8967,123.05,1
-2.9133,-3.8906,125,1
-2.9987,-3.8758,126.95,1
-3.1173,-3.8615,128.91,1
-3.1921,-3.7874,130.86,1
-3.1625,-3.6103,132.81,1
-3.0404,-3.3684,134.77,1
-2.8558,-3.1139,136.72,1
-2.6119,-2.8275,138.67,1
-2.311,-2.4501,140.63,1
-1.9635,-1.9684,142.58,1
-1.5523,-1.426,144.53,1
-1.0437,-0.87676,146.48,1
-0.46005,-0.36076,148.44,1
0.11153,0.10326,150.39,1
0.60924,0.54004,152.34,1
1.0528,1.0013,154.3,1
1.4886,1.4946,156.25,1
1.9267,1.9672,158.2,1
2.3588,2.3955,160.16,1
2.7899,2.8308,162.11,1
3.2094,3.2998,164.06,1
3.564,3.7191,166.02,1
3.8027,3.9971,167.97,1
3.9333,4.1801,169.92,1
4.0065,4.3934,171.88,1
4.0586,4.6508,173.83,1
4.0874,4.828,175.78,1
4.0723,4.8313,177.73,1
4.0039,4.6951,179.69,1
3.9022,4.4915,181.64,1
3.8052,4.2412,183.59,1
3.7257,3.9557,185.55,1
3.6294,3.682,187.5,1
3.4871,3.4482,189.45,1
3.3337,3.2228,191.41,1
3.2257,2.9768,193.36,1
3.1454,2.7386,195.31,1
3.0127,2.5409,197.27,1
2.8087,2.3638,199.22,1
2.6226,2.1767,201.17,1
2.539,1.9953,203.13,1
2.5291,1.8526,205.08,1
2.5023,1.7452,207.03,1
2.4275,1.6524,208.98,1
2.3473,1.5744,210.94,1
2.2887,1.5101,212.89,1
2.2172,1.4282,214.84,1
2.0897,1.298,216.8,1
1.9111,1.1238,218.75,1
1.718,0.91562,220.7,1
1.5251,0.66464,222.66,1
1.3113,0.38183,224.61,1
1.055,0.11618,226.56,1
0.76808,-0.11617,228.52,1
0.48152,-0.38106,230.47,1
0.2069,-0.74238,232.42,1
-0.074449,-1.1566,234.38,1
-0.38783,-1.516,236.33,1
-0.74439,-1.78,238.28,1
-1.1348,-1.997,240.23,1
-1.5238,-2.2074,242.19,1
-1.8666,-2.398,244.14,1
-2.1681,-2.5585,246.09,1
-2.5062,-2.7142,248.05,1
-2.9351,-2.8797,250,1
-3.3711,-3.0412,251.95,1
-3.6618,-3.2106,253.91,1
-3.7942,-3.4375,255.86,1
-3.9421,-3.726,257.81,1
-4.2507,-3.9904,259.77,1
-4.6578,-4.1561,261.72,1
-4.9999,-4.2772,263.67,1
-5.222,-4.48,265.63,1
-5.3853,-4.7931,267.58,1
-5.5277,-5.0998,269.53,1
-5.6348,-5.2834,271.48,1
-5.7228,-5.3618,273.44,1
-5.8381,-5.4341,275.39,1
-5.9699,-5.5381,277.34,1
-6.0493,-5.6214,279.3,1
-6.0403,-5.6392,281.25,1
-5.9644,-5.6141,283.2,1
-5.8485,-5.5847,285.16,1
-5.716,-5.5452,287.11,1
-5.6124,-5.4658,289.06,1
-5.5571,-5.3416,291.02,1
-5.4819,-5.1949,292.97,1
-5.3028,-5.0543,294.92,1
-5.0477,-4.9488,296.88,1
-4.8253,-4.8963,298.83,1
-4.6688,-4.8719,300.78,1
-4.4984,-4.8132,302.73,1
-4.2465,-4.6849,304.69,1
-3.9335,-4.5218,306.64,1
-3.6066,-4.3884,308.59,1
-3.2886,-4.3155,310.55,1
-3.0085,-4.2956,312.5,1
-2.8036,-4.3115,314.45,1
-2.6588,-4.3414,316.41,1
-2.5085,-4.3604,318.36,1
-2.3274,-4.3674,320.31,1
-2.1639,-4.3919,322.27,1
-2.0608,-4.4511,324.22,1
-1.9953,-4.5258,326.17,1
-1.924,-4.5976,328.13,1
-1.8414,-4.6724,330.08,1
-1.7715,-4.7424,332.03,1
-1.7387,-4.7684,333.98,1
-1.7612,-4.7456,335.94,1
-1.8382,-4.7393,337.89,1
-1.932,-4.8023,339.84,1
-1.9944,-4.893,341.8,1
-2.0184,-4.9382,343.75,1
-2.0343,-4.9381,345.7,1
-2.054,-4.9367,347.66,1
-2.053,-4.9162,349.61,1
-2.0111,-4.8116,351.56,1
-1.9413,-4.6247,353.52,1
-1.876,-4.438,355.47,1
-1.8438,-4.3,357.42,1
-1.8535,-4.1745,359.38,1
-1.8832,-4.0246,361.33,1
-1.892,-3.8795,363.28,1
-1.8571,-3.7841,365.23,1
-1.787,-3.7308,367.19,1
-1.6964,-3.6737,369.14,1
-1.5978,-3.5792,371.09,1
-1.5163,-3.4462,373.05,1
-1.4671,-3.3083,375,1
-1.4145,-3.2212,376.95,1
-1.3099,-3.2118,378.91,1
-1.1749,-3.2354,380.86,1
-1.0757,-3.223,382.81,1
-1.0092,-3.166,384.77,1
-0.91011,-3.1046,386.72,1
-0.79353,-3.0397,388.67,1
-0.76774,-2.9298,390.63,1
-0.84628,-2.7881,392.58,1
-0.87467,-2.7021,394.53,1
-0.74144,-2.7145,396.48,1
-0.5532,-2.752,398.44,1
-0.48028,-2.7207,400.39,1
-0.51877,-2.6175,402.34,1
-0.54168,-2.4897,404.3,1
-0.51239,-2.3435,406.25,1
-0.49204,-2.1733,408.2,1
-0.47804,-2.0441,410.16,1
-0.39798,-2.041,412.11,1
-0.25956,-2.1398,414.06,1
-0.16026,-2.2204,416.02,1
-0.13078,-2.2319,417.97,1
-0.09481,-2.2554,419.92,1
-0.010479,-2.3617,421.88,1
0.061176,-2.4922,423.83,1
0.06303,-2.5532,425.78,1
0.017304,-2.5655,427.73,1
-0.046091,-2.6185,429.69,1
-0.14656,-2.7095,431.64,1
-0.2853,-2.7395,433.59,1
-0.39127,-2.6737,435.55,1
-0.3973,-2.5949,437.5,1
-0.33303,-2.5617,439.45,1
-0.29433,-2.5108,441.41,1
-0.3386,-2.3682,443.36,1
-0.43762,-2.182,445.31,1
-0.5177,-2.0629,447.27,1
-0.52763,-2.0349,449.22,1
-0.47859,-2.0245,451.17,1
-0.42782,-1.9712,453.13,1
-0.41832,-1.875,455.08,1
-0.43853,-1.7533,457.03,1
-0.44792,-1.6181,458.98,1
-0.42724,-1.4898,460.94,1
-0.38798,-1.3778,462.89,1
-0.34681,-1.2621,464.84,1
-0.30954,-1.1427,466.8,1
-0.27063,-1.0799,468.75,1
-0.21805,-1.1181,470.7,1
-0.15175,-1.1956,472.66,1
-0.098748,-1.2075,474.61,1
-0.083227,-1.1413,476.56,1
-0.078707,-1.0686,478.52,1
-0.029244,-1.0118,480.47,1
0.070431,-0.91515,482.42,1
0.1609,-0.75788,484.38,1
0.20382,-0.60382,486.33,1
0.23131,-0.50676,488.28,1
0.27599,-0.44396,490.23,1
0.30175,-0.37705,492.19,1
0.25928,-0.31039,494.14,1
0.17996,-0.25155,496.09,1
0.15117,-0.17522,498.05,1
0.20235,-0.068721,500,1
0.26922,0.035105,501.95,1
0.28426,0.10782,503.91,1
0.26311,0.166,505.86,1
0.27423,0.22905,507.81,1
0.34246,0.27637,509.77,1
0.41723,0.2796,511.72,1
0.44347,0.24424,513.67,1
0.43521,0.19197,515.63,1
0.45001,0.13189,517.58,1
0.50611,0.071043,519.53,1
0.56855,0.02032,521.48,1
0.61824,-0.030688,523.44,1
0.68142,-0.10856,525.39,1
0.77099,-0.20092,527.34,1
0.85285,-0.2413,529.3,1
0.9062,-0.18101,531.25,1
0.9659,-0.052063,533.2,1
1.058,0.071432,535.16,1
1.1413,0.15659,537.11,1
1.1708,0.22834,539.06,1
1.1794,0.31401,541.02,1
1.2263,0.40196,542.97,1
1.2966,0.46429,544.92,1
1.3251,0.50622,546.88,1
1.301,0.57278,548.83,1
1.2764,0.6922,550.78,1
1.2798,0.82132,552.73,1
1.288,0.87771,554.69,1
1.2814,0.8374,556.64,1
1.2671,0.77207,558.59,1
1.246,0.76684,560.55,1
1.2084,0.82487,562.5,1
1.161,0.8807,564.45,1
1.1186,0.88878,566.41,1
1.0789,0.86683,568.36,1
1.0424,0.86183,570.31,1
1.0351,0.90247,572.27,1
1.0705,0.98391,574.22,1
1.1163,1.0828,576.17,1
1.1455,1.1852,578.13,1
1.1875,1.2976,580.08,1
1.2716,1.418,582.03,1
1.3563,1.5126,583.98,1
1.3796,1.5579,585.94,1
1.355,1.5962,587.89,1
1.3473,1.696,589.84,1
1.372,1.8517,591.8,1
1.3898,1.984,593.75,1
1.385,2.0519,595.7,1
1.383,2.0943,597.66,1
1.3974,2.138,599.61,1
1.4207,2.145,601.56,1
1.4611,2.0944,603.52,1
1.5306,2.0392,605.47,1
1.6071,2.0225,607.42,1
1.6651,2.0066,609.38,1
1.7304,1.9538,611.33,1
1.845,1.9123,613.28,1
1.9826,1.9423,615.23,1
2.0606,2.0091,617.19,1
2.0392,2.0373,619.14,1
1.9603,2.0264,621.09,1
1.891,2.0219,623.05,1
1.8687,2.007,625,1
1.8991,1.9324,626.95,1
1.9637,1.8384,628.91,1
2.0275,1.8357,630.86,1
2.0673,1.9456,632.81,1
2.0927,2.0559,634.77,1
2.1207,2.0759,636.72,1
2.1485,2.0536,638.67,1
2.1682,2.0869,640.63,1
2.1817,2.1725,642.58,1
2.1777,2.2152,644.53,1
2.1291,2.1662,646.48,1
2.0407,2.0875,648.44,1
1.9613,2.0671,650.39,1
1.9189,2.1151,652.34,1
1.8848,2.175,654.3,1
1.8391,2.2142,656.25,1
1.8236,2.2553,658.2,1
1.8763,2.3159,660.16,1
1.9534,2.3657,662.11,1
1.9734,2.3744,664.06,1
1.9202,2.3666,666.02,1
1.85,2.3879,667.97,1
1.8148,2.4362,669.92,1
1.8202,2.4714,671.88,1
1.8437,2.4764,673.83,1
1.8589,2.465,675.78,1
1.856,2.4426,677.73,1
1.867,2.4084,679.69,1
1.9452,2.3823,681.64,1
2.0904,2.3815,683.59,1
2.2271,2.3818,685.55,1
2.2894,2.3543,687.5,1
2.2945,2.3271,689.45,1
2.2952,2.3489,691.41,1
2.2964,2.4053,693.36,1
2.2643,2.4331,695.31,1
2.1932,2.4147,697.27,1
2.1092,2.3902,699.22,1
2.0266,2.3828,701.17,1
1.9479,2.3817,703.13,1
1.8944,2.3987,705.08,1
1.8882,2.4666,707.03,1
1.9119,2.568,708.98,1
1.93,2.633,710.94,1
1.9468,2.6221,712.89,1
1.9928,2.5573,714.84,1
2.0483,2.4713,716.8,1
2.0332,2.3843,718.75,1
1.9071,2.3279,720.7,1
1.7417,2.3213,722.66,1
1.65,2.3234,724.61,1
1.6531,2.2749,726.56,1
1.6618,2.1889,728.52,1
1.5942,2.1308,730.47,1
1.4737,2.1137,732.42,1
1.3886,2.0909,734.38,1
1.3861,2.0518,736.33,1
1.4362,2.0393,738.28,1
1.477,2.0652,740.23,1
1.464,2.0956,742.19,1
1.3939,2.1328,744.14,1
1.3174,2.2222,746.09,1
1.3053,2.3521,748.05,1
1.3616,2.4321,750,1
1.394,2.4071,751.95,1
1.3302,2.3249,753.91,1
1.235,2.2564,755.86,1
1.2321,2.2123,757.81,1
1.3276,2.168,759.77,1
1.4154,2.1146,761.72,1
1.4607,2.0573,763.67,1
1.5523,2.0035,765.63,1
1.7262,1.9655,767.58,1
1.8573,1.9338,769.53,1
1.8187,1.8571,771.48,1
1.6666,1.7061,773.44,1
1.5681,1.5445,775.39,1
1.5955,1.4623,777.34,1
1.6785,1.4482,779.3,1
1.7239,1.4102,781.25,1
1.7,1.3238,783.2,1
1.6233,1.2654,785.16,1
1.533,1.2827,787.11,1
1.4715,1.3245,789.06,1
1.4481,1.3292,791.02,1
1.4351,1.3006,792.97,1
1.4254,1.258,794.92,1
1.4502,1.1869,796.88,1
1.5096,1.0841,798.83,1
-1.2385,1.2992,-199.22,2
-1.1873,1.0726,-197.27,2
-1.1053,0.84787,-195.31,2
-0.96597,0.6932,-193.36,2
-0.76717,0.59136,-191.41,2
-0.56552,0.47388,-189.45,2
-0.42992,0.37299,-187.5,2
-0.34971,0.38873,-185.55,2
-0.2567,0.48795,-183.59,2
-0.14825,0.49939,-181.64,2
-0.10341,0.36393,-179.69,2
-0.14905,0.24035,-177.73,2
-0.19924,0.2838,-175.78,2
-0.18163,0.45072,-173.83,2
-0.15179,0.61313,-171.88,2
-0.21226,0.74086,-169.92,2
-0.36145,0.85595,-167.97,2
-0.49154,0.91076,-166.02,2
-0.51798,0.8493,-164.06,2
-0.45411,0.72743,-162.11,2
-0.35772,0.64121,-160.16,2
-0.24834,0.56781,-158.2,2
-0.10045,0.39251,-156.25,2
0.094741,0.081208,-154.3,2
0.28884,-0.26989,-152.34,2
0.41814,-0.5537,-150.39,2
0.47913,-0.74474,-148.44,2
0.53117,-0.87336,-146.48,2
0.61477,-0.96809,-144.53,2
0.69828,-1.0215,-142.58,2
0.72473,-0.97447,-140.63,2
0.68378,-0.76461,-138.67,2
0.61348,-0.44179,-136.72,2
0.54905,-0.19461,-134.77,2
0.4889,-0.17884,-132.81,2
0.39945,-0.33501,-130.86,2
0.2512,-0.45807,-128.91,2
0.068797,-0.44477,-126.95,2
-0.066115,-0.38555,-125,2
-0.096374,-0.39758,-123.05,2
-0.060019,-0.46319,-121.09,2
-0.03441,-0.49112,-119.14,2
-0.030092,-0.46661,-117.19,2
-0.0038558,-0.45305,-115.23,2
0.041718,-0.4711,-113.28,2
0.05699,-0.46763,-111.33,2
0.041896,-0.4175,-109.38,2
0.056532,-0.37572,-107.42,2
0.12542,-0.38443,-105.47,2
0.20862,-0.39131,-103.52,2
0.26779,-0.32864,-101.56,2
0.27964,-0.23236,-99.609,2
0.20102,-0.19706,-97.656,2
0.029647,-0.22813,-95.703,2
-0.11268,-0.23244,-93.75,2
-0.090499,-0.16369,-91.797,2
0.044373,-0.078345,-89.844,2
0.10104,-0.016559,-87.891,2
0.013529,0.072229,-85.938,2
-0.094697,0.22664,-83.984,2
-0.13667,0.38452,-82.031,2
-0.18209,0.47111,-80.078,2
-0.29305,0.50386,-78.125,2
-0.40851,0.53388,-76.172,2
-0.48113,0.55709,-74.219,2
-0.58089,0.56993,-72.266,2
-0.76007,0.63612,-70.313,2
-0.94245,0.7856,-68.359,2
-1.0508,0.90847,-66.406,2
-1.1342,0.87596,-64.453,2
-1.2718,0.72561,-62.5,2
-1.4472,0.59996,-60.547,2
-1.6037,0.53878,-58.594,2
-1.7208,0.47106,-56.641,2
-1.7647,0.38481,-54.688,2
-1.6717,0.34582,-52.734,2
-1.4561,0.34856,-50.781,2
-1.2214,0.31247,-48.828,2
-0.99388,0.25195,-46.875,2
-0.67688,0.28931,-44.922,2
-0.25397,0.44867,-42.969,2
0.1095,0.5863,-41.016,2
0.27893,0.59163,-39.063,2
0.33516,0.51792,-37.109,2
0.42589,0.43572,-35.156,2
0.55415,0.29799,-33.203,2
0.64618,0.060736,-31.25,2
0.72144,-0.18164,-29.297,2
0.84965,-0.31729,-27.344,2
1.0166,-0.39651,-25.391,2
1.1644,-0.55841,-23.438,2
1.3009,-0.82343,-21.484,2
1.454,-1.0759,-19.531,2
1.5845,-1.2235,-17.578,2
1.6494,-1.2659,-15.625,2
1.6834,-1.2249,-13.672,2
1.7154,-1.1162,-11.719,2
1.6807,-0.99795,-9.7656,2
1.5329,-0.95567,-7.8125,2
1.3717,-1.0073,-5.8594,2
1.3329,-1.0773,-3.9063,2
1.4035,-1.0913,-1.9531,2
1.4623,-1.064,0,2
1.4619,-1.077,1.9531,2
1.4537,-1.1937,3.9063,2
1.4659,-1.4016,5.8594,2
1.4712,-1.6229,7.8125,2
1.4646,-1.7729,9.7656,2
1.4737,-1.8182,11.719,2
1.4862,-1.785,13.672,2
1.4449,-1.724,15.625,2
1.3277,-1.6771,17.578,2
1.1786,-1.6611,19.531,2
1.0492,-1.6581,21.484,2
0.93149,-1.6359,23.438,2
0.75391,-1.5983,25.391,2
0.4476,-1.5901,27.344,2
0.036986,-1.6186,29.297,2
-0.35589,-1.6176,31.25,2
-0.64289,-1.5494,33.203,2
-0.87428,-1.501,35.156,2
-1.1352,-1.5808,37.109,2
-1.3774,-1.7405,39.063,2
-1.4842,-1.8077,41.016,2
-1.497,-1.7059,42.969,2
-1.6117,-1.5365,44.922,2
-1.8939,-1.4161,46.875,2
-2.1525,-1.3319,48.828,2
-2.1945,-1.1991,50.781,2
-2.081,-0.97549,52.734,2
-2.005,-0.66856,54.688,2
-2.0062,-0.29739,56.641,2
-1.9454,0.10752,58.594,2
-1.7187,0.5133,60.547,2
-1.3741,0.90779,62.5,2
-1.0329,1.2541,64.453,2
-0.79905,1.4336,66.406,2
-0.74194,1.3361,68.359,2
-0.88078,1.0092,70.313,2
-1.1618,0.5991,72.266,2
-1.4976,0.13059,74.219,2
-1.8375,-0.50425,76.172,2
-2.1712,-1.2928,78.125,2
-2.4768,-2.0102,80.078,2
-2.7064,-2.4788,82.031,2
-2.8222,-2.7696,83.984,2
-2.8232,-3.0147,85.938,2
-2.7402,-3.1639,87.891,2
-2.6333,-3.1079,89.844,2
-2.5978,-2.9541,91.797,2
-2.7521,-2.9764,93.75,2
-3.1916,-3.3073,95.703,2
-3.9175,-3.8365,97.656,2
-4.7901,-4.4079,99.609,2
-5.5863,-4.9639,101.56,2
-6.1496,-5.4789,103.52,2
-6.489,-5.8943,105.47,2
-6.7059,-6.1783,107.42,2
-6.8429,-6.3586,109.38,2
-6.8427,-6.4429,111.33,2
-6.638,-6.3658,113.28,2
-6.2248,-6.0522,115.23,2
-5.6493,-5.5026,117.19,2
-4.9803,-4.8105,119.14,2
-4.3144,-4.1307,121.09,2
-3.7615,-3.6186,123.05,2
-3.3867,-3.3453,125,2
-3.1729,-3.2682,126.95,2
-3.0545,-3.3184,128.91,2
-2.9875,-3.4918,130.86,2
-2.9897,-3.8076,132.81,2
-3.1141,-4.2123,134.77,2
-3.3769,-4.5999,136.72,2
-3.7123,-4.9114,138.67,2
-4.017,-5.14,140.63,2
-4.2358,-5.242,142.58,2
-4.3747,-5.1291,144.53,2
-4.4419,-4.7706,146.48,2
-4.4257,-4.2388,148.44,2
-4.3301,-3.627,150.39,2
-4.1694,-2.9706,152.34,2
-3.9157,-2.2715,154.3,2
-3.5205,-1.5593,156.25,2
-3.0085,-0.89772,158.2,2
-2.4804,-0.35285,160.16,2
-2.0012,0.026029,162.11,2
-1.5677,0.21256,164.06,2
-1.2137,0.20798,166.02,2
-1.0352,0.039718,167.97,2
-1.0394,-0.24299,169.92,2
-1.0727,-0.57736,171.88,2
-0.99709,-0.91736,173.83,2
-0.86577,-1.2667,175.78,2
-0.8224,-1.6513,177.73,2
-0.88897,-2.042,179.69,2
-0.96208,-2.3465,181.64,2
-0.96766,-2.5068,183.59,2
-0.90219,-2.5631,185.55,2
-0.75649,-2.5755,187.5,2
-0.52295,-2.5277,189.45,2
-0.27129,-2.3743,191.41,2
-0.11018,-2.1551,193.36,2
-0.070094,-1.981,195.31,2
-0.1092,-1.9128,197.27,2
-0.22154,-1.9282,199.22,2
-0.43927,-2.0205,201.17,2
-0.72744,-2.2466,203.13,2
-0.97663,-2.6456,205.08,2
-1.1177,-3.1666,207.03,2
-1.1673,-3.7177,208.98,2
-1.1583,-4.2421,210.94,2
-1.1143,-4.7081,212.89,2
-1.0986,-5.0757,214.84,2
-1.1837,-5.3271,216.8,2
-1.3443,-5.5064,218.75,2
-1.4738,-5.6716,220.7,2
-1.5509,-5.8246,222.66,2
-1.7047,-5.9412,224.61,2
-2.0551,-6.0511,226.56,2
-2.5577,-6.2166,228.52,2
-3.0743,-6.4265,230.47,2
-3.5419,-6.5919,232.42,2
-3.9943,-6.685,234.38,2
-4.4499,-6.8096,236.33,2
-4.8708,-7.0683,238.28,2
-5.2472,-7.4103,240.23,2
-5.6554,-7.6987,242.19,2
-6.18,-7.9061,244.14,2
-6.7955,-8.1473,246.09,2
-7.3682,-8.5041,248.05,2
-7.7927,-8.9119,250,2
-8.1046,-9.2629,251.95,2
-8.4301,-9.5482,253.91,2
-8.8295,-9.8315,255.86,2
-9.2328,-10.128,257.81,2
-9.5449,-10.381,259.77,2
-9.7717,-10.549,261.72,2
-10.003,-10.643,263.67,2
-10.305,-10.701,265.63,2
-10.667,-10.748,267.58,2
-11.051,-10.817,269.53,2
-11.414,-10.952,271.48,2
-11.721,-11.185,273.44,2
-11.956,-11.494,275.39,2
-12.151,-11.802,277.34,2
-12.345,-12.02,279.3,2
-12.527,-12.131,281.25,2
-12.642,-12.214,283.2,2
-12.669,-12.36,285.16,2
-12.627,-12.562,287.11,2
-12.538,-12.737,289.06,2
-12.417,-12.85,291.02,2
-12.307,-12.96,292.97,2
-12.257,-13.104,294.92,2
-12.252,-13.219,296.88,2
-12.221,-13.231,298.83,2
-12.133,-13.181,300.78,2
-12.024,-13.159,302.73,2
-11.925,-13.167,304.69,2
-11.803,-13.126,306.64,2
-11.615,-12.998,308.59,2
-11.364,-12.835,310.55,2
-11.079,-12.688,312.5,2
-10.779,-12.538,314.45,2
-10.486,-12.338,316.41,2
-10.229,-12.077,318.36,2
-9.9944,-11.78,320.31,2
-9.7368,-11.471,322.27,2
-9.4547,-11.165,324.22,2
-9.2069,-10.876,326.17,2
-9.0224,-10.617,328.13,2
-8.8536,-10.395,330.08,2
-8.6526,-10.196,332.03,2
-8.4306,-9.9815,333.98,2
-8.1937,-9.7388,335.94,2
-7.891,-9.5155,337.89,2
-7.4977,-9.3726,339.84,2
-7.095,-9.281,341.8,2
-6.789,-9.13,343.75,2
-6.5898,-8.8733,345.7,2
-6.4468,-8.5986,347.66,2
-6.3573,-8.4,349.61,2
-6.3487,-8.2446,351.56,2
-6.3792,-8.0417,353.52,2
-6.3598,-7.7927,355.47,2
-6.2741,-7.5805,357.42,2
-6.1883,-7.4417,359.38,2
-6.1384,-7.3474,361.33,2
-6.0939,-7.2933,363.28,2
-6.0512,-7.3049,365.23,2
-6.0745,-7.3447,367.19,2
-6.2049,-7.3153,369.14,2
-6.3918,-7.1903,371.09,2
-6.5633,-7.0692,373.05,2
-6.723,-7.0604,375,2
-6.932,-7.1603,376.95,2
-7.216,-7.2801,378.91,2
-7.53,-7.3482,380.86,2
-7.8107,-7.3573,382.81,2
